latitude,longitude,filename,sst,chlor_a,Kd_490
-50.262615,15.229508,AQUA_MODIS.20200127T140000.L2.OC.nc,,0.11267698,0.046
-50.262615,15.255254,AQUA_MODIS.20200127T140000.L2.OC.nc,,0.107440665,0.043399997
-50.252014,15.152274,AQUA_MODIS.20200127T140000.L2.OC.nc,,0.11947592,0.0468
-50.252014,15.229508,AQUA_MODIS.20200127T140000.L2.OC.nc,,0.12124752,0.0486
-50.252014,15.255254,AQUA_MODIS.20200127T140000.L2.OC.nc,,0.11811844,0.045399997
-50.241417,15.229508,AQUA_MODIS.20200127T140000.L2.OC.nc,,0.12209757,0.0462
-50.241417,15.255254,AQUA_MODIS.20200127T140000.L2.OC.nc,,0.12276436,0.0466
-49.945274,20.101612,AQUA_MODIS.20200127T135500.L2.OC.nc,,0.4156986,0.0894
2.9374616,1.127264,AQUA_MODIS.20200127T141001.L2.OC.nc,,0.039101098,0.032199997
2.999334,0.99814415,AQUA_MODIS.20200127T141001.L2.OC.nc,,0.03711143,0.0208
3.03027,0.99814415,AQUA_MODIS.20200127T141001.L2.OC.nc,,0.04143216,0.0252
3.0405822,0.99814415,AQUA_MODIS.20200127T141001.L2.OC.nc,,0.041999906,0.0284
3.0405822,1.0165901,AQUA_MODIS.20200127T141001.L2.OC.nc,,0.04497922,0.030399999
3.0508943,0.99814415,AQUA_MODIS.20200127T141001.L2.OC.nc,,0.048720766,0.0326
32.898026,-8.885567,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11257097,0.038399998
32.90846,-8.885567,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.110936925,0.030399999
32.90846,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.116157435,0.0328
32.91889,-8.885567,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.109123394,0.025799999
32.91889,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1146041,0.0298
32.929325,-8.885567,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.24778324,0.064399995
32.929325,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11465747,0.0284
32.929325,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11604281,0.034199998
32.93976,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.22514684,0.0614
32.93976,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.108896494,0.0324
32.950188,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.13805403,0.0382
32.950188,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11763624,0.0354
32.960625,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.16224548,0.0266
32.960625,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11767597,0.0334
32.960625,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.120142385,0.0374
32.971054,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.28746137,0.073
32.971054,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.122686855,0.0336
32.971054,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11837002,0.036399998
32.981487,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.16644052,0.049999997
32.981487,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11443119,0.036
32.981487,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.115204185,0.036199998
32.99192,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1487444,0.0446
32.99192,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.116528936,0.0358
32.99192,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12142614,0.036599997
32.99192,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12588273,0.0382
33.002354,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.13002369,0.0418
33.002354,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.120548345,0.038399998
33.002354,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1216545,0.038599998
33.002354,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12718703,0.039
33.012787,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.119866095,0.038799997
33.012787,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11910602,0.038399998
33.012787,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12240924,0.0376
33.012787,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12717468,0.039
33.02322,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12606232,0.0404
33.02322,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11989081,0.0382
33.02322,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.119616844,0.036599997
33.02322,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.122811474,0.0358
33.02322,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.113561586,0.034399997
33.033653,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09746695,0.0186
33.033653,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.14228915,0.0464
33.033653,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.13040915,0.0416
33.033653,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.121992946,0.037
33.033653,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12209317,0.0356
33.033653,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11572733,0.031999998
33.044083,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.13874239,0.040999997
33.044083,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11626918,0.0354
33.044083,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12019412,0.0376
33.044083,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1440528,0.0482
33.044083,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.13203079,0.040799998
33.044083,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11710408,0.0352
33.044083,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12081738,0.0346
33.044083,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11767713,0.039
33.044083,-8.695639,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.14736702,0.053
33.05452,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10760491,0.0348
33.05452,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.115907356,0.035
33.05452,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.116062015,0.036199998
33.05452,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10591586,0.030199999
33.05452,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12496922,0.038599998
33.05452,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.13799898,0.033999998
33.05452,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1330597,0.0394
33.05452,-8.695639,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.120644294,0.042999998
33.05452,-8.674536,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1258142,0.0374
33.06495,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11360795,0.0368
33.06495,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12174645,0.036599997
33.06495,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12689812,0.0376
33.06495,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.13713543,0.034199998
33.06495,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.14062616,0.0356
33.075382,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1239625,0.040999997
33.075382,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12243082,0.0374
33.075382,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.13126723,0.0352
33.075382,-8.674536,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.2158896,0.065799996
33.075382,-8.653431,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09477754,0.029199999
33.085815,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.123938754,0.0374
33.085815,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1417398,0.0354
33.085815,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.15054221,0.032199997
33.085815,-8.653431,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.14212647,0.047399998
33.085815,-8.632328,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.090622954,0.029199999
33.09625,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.113942295,0.0346
33.09625,-8.632328,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.113464184,0.0378
33.10668,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11174115,0.0348
33.10668,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10851625,0.0336
33.10668,-8.611225,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.4106122,0.085
33.117115,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11051537,0.035
33.117115,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10893521,0.032199997
33.117115,-8.632328,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1800287,0.051799998
33.117115,-8.611225,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10358493,0.0334
33.117115,-8.590122,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.090196975,0.031999998
33.12755,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11247528,0.036399998
33.12755,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10538169,0.031
33.12755,-8.590122,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.17748016,0.0576
33.13798,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.112702094,0.036
33.13798,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10883311,0.0352
33.13798,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.097202316,0.0286
33.13798,-8.569019,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10757178,0.039
33.148415,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.112164386,0.037
33.148415,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1124085,0.0356
33.148415,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10689678,0.036399998
33.148415,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.099995084,0.030599998
33.148415,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09121191,0.016999999
33.148415,-8.569019,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10734457,0.0392
33.148415,-8.547916,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09244648,0.0348
33.158844,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.111617915,0.036599997
33.158844,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.111086205,0.0368
33.158844,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10541678,0.036
33.158844,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1099798,0.0374
33.158844,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10432445,0.0338
33.158844,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.0868483,0.0252
33.158844,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09902437,0.023799999
33.158844,-8.695639,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.07514714,0.0166
33.158844,-8.569019,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10105104,0.038399998
33.158844,-8.547916,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10060143,0.038
33.169277,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10941397,0.0348
33.169277,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11328012,0.0356
33.169277,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10905446,0.035
33.169277,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10316571,0.036599997
33.169277,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.104159445,0.035
33.169277,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09600031,0.0326
33.169277,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10021004,0.0324
33.169277,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.096736014,0.03
33.169277,-8.695639,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09534229,0.029
33.169277,-8.674536,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.08152383,0.021399999
33.169277,-8.653431,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.07533692,0.0198
33.169277,-8.632328,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10019285,0.030199999
33.169277,-8.611225,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09559809,0.030599998
33.169277,-8.590122,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.08898606,0.033999998
33.169277,-8.569019,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09227584,0.0358
33.169277,-8.547916,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.095298156,0.0356
33.169277,-8.5268135,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1024184,0.033999998
33.17971,-8.864464,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.15600868,0.031799998
33.17971,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11857372,0.031799998
33.17971,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10796939,0.034199998
33.17971,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10299193,0.0348
33.17971,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10010392,0.035
33.17971,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.099288076,0.0346
33.17971,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.105399854,0.0358
33.17971,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10353419,0.0348
33.17971,-8.695639,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10260955,0.0332
33.17971,-8.674536,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.103784665,0.0326
33.17971,-8.653431,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.098407626,0.0338
33.17971,-8.632328,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09946986,0.0346
33.17971,-8.611225,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09121158,0.0334
33.17971,-8.590122,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09468237,0.0348
33.17971,-8.569019,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11163039,0.0324
33.17971,-8.547916,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12500566,0.030599998
33.17971,-8.5268135,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.123861566,0.0308
33.190144,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11053701,0.0396
33.190144,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.098793924,0.0352
33.190144,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10285869,0.036399998
33.190144,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.107294075,0.036599997
33.190144,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10533976,0.038
33.190144,-8.695639,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10236559,0.0356
33.190144,-8.674536,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10391816,0.0352
33.190144,-8.653431,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10541684,0.035
33.190144,-8.632328,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.100807026,0.0358
33.190144,-8.611225,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10071501,0.033999998
33.190144,-8.590122,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.118251875,0.032199997
33.190144,-8.569019,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1286083,0.031799998
33.200577,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.2030378,0.063599996
33.200577,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10508587,0.036199998
33.200577,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10129301,0.037
33.200577,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10755241,0.0368
33.200577,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10949184,0.0378
33.200577,-8.695639,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12168586,0.0338
33.200577,-8.674536,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10905012,0.033999998
33.200577,-8.653431,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10613052,0.036
33.200577,-8.632328,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09710722,0.0404
33.200577,-8.611225,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.13683921,0.0378
33.21101,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11759928,0.042999998
33.21101,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.108511284,0.038399998
33.21101,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1069369,0.0376
33.21101,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12003405,0.0426
33.21101,-8.695639,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.16432178,0.055999998
33.21101,-8.632328,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.14299507,0.0458
33.221443,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.16157988,0.0534
33.221443,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10330082,0.036599997
33.221443,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10404208,0.0376
33.221443,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.11165413,0.036199998
33.221443,-8.695639,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.12146349,0.0358
33.221443,-8.674536,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.13197926,0.0314
33.221443,-8.653431,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10511435,0.0324
33.221443,-8.632328,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09330671,0.0334
33.221443,-8.611225,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1258264,0.039
33.221443,-8.590122,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.13899355,0.0288
33.231876,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.114799276,0.0416
33.231876,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10468805,0.0368
33.231876,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10274202,0.036199998
33.231876,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.1278286,0.047599997
33.231876,-8.611225,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.18053386,0.053799998
33.24231,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10684351,0.039
33.24231,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09649514,0.036199998
33.24231,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09584054,0.036399998
33.24231,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.0930274,0.0358
33.24231,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.076326534,0.0246
33.24231,-8.695639,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.07596309,0.022599999
33.25274,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09788241,0.0346
33.25274,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09984147,0.035
33.25274,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09614804,0.036
33.25274,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.093716785,0.0372
33.25274,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09696693,0.0368
33.25274,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.0934364,0.0374
33.25274,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.094645396,0.0372
33.25274,-8.695639,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09568855,0.0358
33.25274,-8.674536,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.091599874,0.034399997
33.25274,-8.653431,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.093663655,0.0336
33.25274,-8.632328,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.084460214,0.031
33.25274,-8.611225,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.08234419,0.0264
33.263172,-8.843361,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.112661354,0.0418
33.263172,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09761373,0.0372
33.263172,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09491013,0.0372
33.263172,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.096913286,0.0378
33.263172,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09800073,0.038
33.263172,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.0928025,0.0374
33.263172,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.094949946,0.0372
33.263172,-8.695639,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09452011,0.0354
33.263172,-8.674536,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09506153,0.0368
33.263172,-8.653431,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09825351,0.0394
33.273605,-8.822258,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.14153047,0.055999998
33.273605,-8.801153,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.10478395,0.0404
33.273605,-8.78005,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09356629,0.0368
33.273605,-8.758947,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09430961,0.038599998
33.273605,-8.737844,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.099621564,0.040999997
33.273605,-8.716742,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.09952404,0.038
38.35437,-4.517214,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.48803163,0.0682
38.35437,-4.496111,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.51927114,0.0698
38.35437,-4.475008,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.5209812,0.0698
38.35437,-4.453903,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.5105782,0.068799995
38.35437,-4.4328003,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.45997003,0.0652
38.35437,-4.4116974,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.41057748,0.0638
38.35437,-4.3905945,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.3981086,0.0638
38.35437,-4.3694916,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.3809772,0.06
38.35437,-4.3483887,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.45560086,0.0682
38.364803,-4.517214,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.48468703,0.0674
38.364803,-4.496111,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.4587722,0.066599995
38.364803,-4.475008,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.5028165,0.0696
38.364803,-4.453903,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.5078241,0.0686
38.364803,-4.4328003,AQUA_MODIS.20200127T142001.L2.OC.nc,,0.46296173,0.066199996
